ID,Answer
2512,阿穆爾河
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品
2517,7%
2518,韓國
2519,以圓潤沉厚的聲線在電視上獻唱徐小鳳名曲〈風的季節〉，摘下新秀冠軍，正式踏上星途，由於梅艷芳是女低音
2520,莫斯科，與蘇聯交涉日內瓦世界和平會議事宜前，和蘇聯領導人酒宴後酒醉，事後周恩來向黨中央和毛澤東作檢討，毛澤東原諒並調侃道應該「和對方比吃辣椒
2521,德國
2522,農民階層
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,支持臺灣獨立
2528,新天皇光明天皇
2529,托木斯克
2530,葛摩
2531,1905年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年
2535,1486年
2536,英國
2537,1970
2538,1500公里
2539,南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國4年12月25日
2543,1849年
2544,前279年
2545,中國大陸
2546,前1534年
2547,羅山
2548,1899年
2549,釋迦牟尼
2550,1968年
2551,1640年
2552,交通不便
2553,約翰二世·科穆寧皇帝
2554,東涌線
2555,以圓潤沉厚的聲線在電視上獻唱徐小鳳名曲〈風的季節〉，摘下新秀冠軍，正式踏上星途，由於梅艷芳是女低音
2556,1841年2月10日
2557,1999年
2558,2005年7月21日
2559,古代小說總集，該書描寫一千多年前戰國時代
2560,國家預防腐敗局
2561,噪音過大的問題
2562,大學生研究計劃
2563,臺灣改歸中華民國
2564,1994年
2565,王亞南
2566,皇后大道
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,晶片廠
2572,第二代
2573,自治組織
2574,康熙三十二年
2575,重工業
2576,臺灣郵政總局
2577,1952年
2578,十二月屠殺
2579,魚雷
2580,十月革命
2581,玄松月
2582,特定場合
2583,公元1世紀
2584,1981年
2585,在各個市政領域推動都市轉型計畫
2586,
2587,十年之力，廢於一旦」。岳飛回到京城之後，向高宗請辭。高宗當時沒有答應他的辭呈。次年四月，拜樞密副使。但是這次，岳飛請求拿回兵權，未得允許。紹興十一年
2588,幻境
2589,臭氧層
2590,日本青年社
2591,廣東籍
2592,卡拉布里亞
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,史都華依然故我
2598,自由
2599,韓國
2600,不穩定性
2601,北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,2016年
2610,印度國民軍士兵大審判
2611,約瑟夫·阿洛伊修斯·拉辛格
2612,美日領事機構
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,統派
2618,1953年12月
2619,白[UNK]紀滅絕事件
2620,2008年1月27日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895年
2626,中華民國99年12月25日
2627,美茵河畔法蘭克福，是德國中西部的黑森邦
2628,昭陽湖
2629,拒絕投降
2630,慈安太后、生母慈禧太后與叔叔恭親王奕[UNK]
2631,2013年，艾倫在福布斯全球富豪榜排名第53
2632,約翰•波羅金侯恩
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員
2636,中國文化
2637,蔡素玉
2638,英國
2639,工藝上
2640,鄧小平建設有中國特色社會主義理論
2641,2008年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法
2646,中途公園
2647,駐越美軍
2648,郵票
2649,高房價
2650,1849年
2651,2016年9月30日
2652,效益主義
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,元弘之亂
2657,
2658,伊斯蘭教
2659,暴雪娛樂公司
2660,第二次世界大戰
2661,歐洲人
2662,理論心理學
2663,西方墨點法
2664,136.03萬人
2665,唐朝
2666,戰鬥機
2667,
2668,240℃
2669,邊防機構
2670,洋馬兒
2671,中部科學園區
2672,1799年
2673,胡圖族和圖西族
2674,百濟個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,日本佔領香港的時候學校曾經停辦
2679,紅衫軍運動
2680,耶穌會
2681,西塞羅
2682,巴黎和會
2683,
2684,捷克斯洛伐克
2685,2012年
2686,忠孝橋
2687,梅布爾
2688,1963年
2689,高崗
2690,1930年
2691,海水淡化
2692,大學文憑
2693,台灣小百岳
2694,爭議性的文章，以使存在爭議的文章能夠更嚴格地被審查。《科學》期刊也表明《自然》雜誌有可能採用這之後相同的論文審標準。甘迺迪為《科學》期刊的審查系統作辯護，指出嚴格應對造假只能是「為了揪出偶然的作弊者而對眾多科學分支採取不計成本而又冒犯性
2695,1779年
2696,馬來西亞
2697,人本主義
2698,首爾塔洞公園
2699,61票贊成，37票反對，7票棄權
2700,乾隆
2701,公開產品
2702,3%
2703,西元前8200年
2704,普法戰爭
2705,什錦麵
2706,供給創造需求
2707,東歐
2708,民國三十八年
2709,蔣中正
2710,土魯斯的阿爾比派
2711,
2712,中國大陸
2713,甘蔗
2714,不滿北條氏專制政權
2715,第一個用戶嘗試儲存網頁時
2716,史都華
2717,昆明公交公司
2718,2010年
2719,古典主義風格
2720,《中華人民共和國憲法》的第二份《七五憲法》
2721,2008年
2722,納粹黨
2723,清政府
2724,威廉二世
2725,[UNK]
2726,漢魏故城
2727,1920年代
2728,五色旗
2729,威廉一世
2730,人造衛星轉播過來的電視訊號節目的電視廣播方式。衛星電視的傳輸過程一般為：通過衛星將地面基站發射的微波訊號
2731,1668號
2732,1702年
2733,降低因為鋼纜或者是滑輪等裝置失效導致失去控制的問題
2734,東南亞
2735,同盟國
2736,1944年
2737,臺灣國語
2738,麻省理工學院
2739,河運
2740,東部庫曼
2741,國際動物命名委員會
2742,黃金自由貿易
2743,
2744,集中式太陽能發電站
2745,大韓帝國
2746,巴黎郵局
2747,第265任
2748,[UNK]
2749,死亡
2750,40人
2751,阿拉瓦克印第安人
2752,皇后大道東
2753,[UNK]集團
2754,兩馬赫
2755,
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1880年
2762,16世紀末葉
2763,1804年
2764,杜林是一國際化的歐洲城市，杜林
2765,
2766,毛利家
2767,[UNK]
2768,
2769,拿破崙
2770,4個月
2771,甲午戰爭
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2015年
2776,《金驢記》
2777,
2778,傑斐遜·戴維斯
2779,日本
2780,70%
2781,狩獵採集社會，生活以狩獵和漁業為主和簡單農業
2782,蘇聯
2783,國民黨
2784,入學考試
2785,擔心引起教會勢力的強烈反彈
2786,伊斯蘭哈里發
2787,亞美尼亞
2788,1986年
2789,古中國
2790,1946年11月8日
2791,中國天主教愛國會
2792,心血管疾病
2793,中心
2794,元朝
2795,硫酸
2796,義大利戰爭
2797,1980年超級基金法
2798,大有國
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,羅禪征伐
2804,17世紀
2805,天主教會
2806,《有關國軍參與海外派遣活動的法律案》
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,長度
2812,8世紀
2813,曼努埃爾一世
2814,凡爾賽宮
2815,北海道帝國大學農學部
2816,2008年
2817,信陽
2818,地區邊界
2819,電腦
2820,動物命名法
2821,2016年
2822,1789年
2823,總指揮
2824,
2825,控制北平城
2826,金靴獎
2827,克拉科夫
2828,考古學
2829,邦特蘭和索馬利蘭等自治大區的地區政府
2830,萊茵河
2831,氧化亞氮氣體
2832,不像其他版本聖經的傳統順序
2833,趙光義
2834,攻占納哈出的金山
2835,期貨交易所
2836,油電混合動力車
2837,銀熊獎
2838,國民政府接管臺灣之初，致力消除日本殖民教育的痕跡與影響，打壓本省人與在地南島語群後裔，推動以中華文化為本位的教育政策。中央政府遷臺後，頒布《戡亂建國教育實施綱要》和一系列法令，在日常教學中大力灌輸反共思想與中華傳統文化，並推行髮禁等規範學生日常行為的措施。1968年
2839,靜止心率
2840,明朝
2841,10
2842,1989年
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
2846,第一波新政
2847,
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,與美國斷交
2851,1980年代
2852,楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,社團部
2856,宋文帝
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,中文搜尋引擎
2864,20%不到的人口，因此希臘族群認為兩成不到
2865,分發式政策
2866,馬可福音
2867,1987年
2868,比利時人
2869,1000米
2870,馬關條約
2871,自由派
2872,大陸性季風氣侯
2873,214微克
2874,81席、民主進步黨獲得27席、無黨團結聯盟獲得3席、親民黨1席、無黨籍獲得1席
2875,過渡時期憲法
2876,[UNK]州
2877,段思平
2878,1953年
2879,不知道散彈槍
2880,海南特別行政區海口市
2881,社會學
2882,有性生殖
2883,物種形成
2884,攔截機
2885,寮國
2886,2000年
2887,15年
2888,克萊門森級驅逐艦
2889,臺灣外交困境
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,交通建設早期以聯絡新北市與臺北市為主
2896,美國
2897,廣州鐵路公司
2898,航太
2899,社交活動
2900,孫傳芳
2901,襄樊之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,9月
2905,《農書》
2906,蘇聯
2907,中世紀中期
2908,瑞派克競賽
2909,庫曼語
2910,台南
2911,精神醫學
2912,蕃人公學校、蕃童教育所
2913,1987年
2914,發願
2915,
2916,直布羅陀海峽
2917,把普選局限於男性
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,安帝
2922,中華民國初年
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,大致平坦的地貌
2928,磷礦石
2929,美國
2930,克羅埃西亞、斯洛維尼亞、蒙特內哥羅等社會主義共和國
2931,1512年
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,以農業生活
2935,馬庫斯·瓦勒里烏斯·馬提亞利斯
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組進入其他細胞，進行感染的分子機制。慢病毒
2938,發明
2939,種族
2940,南成旭
2941,盧安達
2942,阿森納
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,沒有
2949,50個
2950,1830年
2951,溫帶氣候特點
2952,1874年
2953,維吾爾語
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代時期
2957,憲政改革
2958,防空海報
2959,元太祖成吉思汗攻佔漢地後，有賴耶律楚材與木華黎
2960,電動機
2961,五大宗教
2962,聯合國
2963,內需市場
2964,
2965,接班第一步
2966,啟德機場
2967,奧地利
2968,日本
2969,愛爾蘭語
2970,狄拉克是出了名的精確與沉默寡言
2971,汽運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1971年
2976,英國
2977,兩天後
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,葛摩
2984,2003年1月12日
2985,
2986,紐科門
2987,村民委員會
2988,議會大廈
2989,九州自動車道
2990,《韓國憲法》
2991,忠武
2992,宿衛軍
2993,
2994,1637年
2995,西晉
2996,西人黨
2997,民國26年上半年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,麥克勞林建築群，因它們是在校長理察·科伯恩·麥克勞林的監督下完工。這些由建築學大師威廉·[UNK]·博斯沃思設計的大樓，是全美第一批以鋼筋混凝土
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,眾議院議員總選舉
3009,魏源
3010,教宗保祿六世
3011,阿拉伯宗教
3012,兩個
3013,《八篇書》
3014,思想多元化、商業經濟發達與交通便利
3015,先發制人入侵薩克森和波西米亞時，引發了七年戰爭
3016,艾瑪·史東
3017,1629年與1636年，分別發起麻豆溪事件與蕭壟事件兩次大型反抗。到了1652年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,
3024,華北平原
3025,振州
3026,克里米亞[UNK]靼人
3027,李時珍
3028,舊莫比爾
3029,古希臘
3030,辛亥革命
3031,東南亞資本，在六十年代
3032,十年
3033,伊斯蘭教
3034,兵部右侍郎兼都察院右都御史
3035,平成
3036,周恩來
3037,《北京條約》
3038,2008
3039,1958年
3040,縣內生產總值
3041,國民議會
3042,日本竹[UNK]魚
3043,埃拉伽巴路斯
3044,生活部
3045,歐洲工業文明
3046,3766人
3047,調整其以往只與西方資本主義國家發展關係的外交政策
3048,300公厘
3049,蘇門達臘島
3050,南宋洪邁
3051,淮安區
3052,大拇指
3053,靜谷
3054,2002年
3055,
3056,西里爾字母
3057,南明政權
3058,紀律檢查機關
3059,第五
3060,契約經濟
3061,水運
3062,蘇聯特工偵知張作霖似擬退回關外，欲仿第一次直奉戰爭失敗後自治或獨立的形式，蘇聯一方面因其曾結怨於張作霖
3063,保護蒙古人地位
3064,工農業
3065,資本主義
3066,北京滿洲鑲藍旗
3067,金正恩
3068,塔蘭托戰役
3069,戰勝國
3070,北宋元豐五年
3071,哈利里德
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,朝鮮民主主義人民共和國
3077,真理部是從納粹的文宣部獲取靈感
3078,2部
3079,政府
3080,黑龍江
3081,奧勒良重新把三分的羅馬帝國
3082,昆明長水國際機場
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市是中華人民共和國吉林省下轄的地級市，位于吉林省東南部，渾江上游。國民政府時期為安東省省會，其境內的集安是高句麗舊都，現為國家歷史文化名城。通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,俄羅斯進行了國事訪問
3094,2006年
3095,1970年代初期
3096,法西斯主義
3097,不敢前往倫敦
3098,夫餘別種
3099,1938年
3100,西德
3101,儒家思想
3102,足式臀位
3103,駱克道
3104,71.7公里
3105,拜占庭帝國
3106,收縮性
3107,廣電總局
3108,十三翼之戰
3109,艾森豪
3110,
3111,通惠河
3112,雲貴高原
3113,喀喇汗國
3114,1918年夏季打敗英法兩國，以扭轉局勢。1918年
3115,紅衫軍運動
3116,1387年馮勝、傅友德、藍玉等人發動第五次北伐
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,過多不同族裔分據各方的政局，仍然有動盪不穩定的隱憂
3123,庫倫戰敗
3124,1970年代
3125,相聲
3126,都察院左[UNK]都御史
3127,周恩來
3128,貴霜帝國
3129,1978年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化、違背祖宗成法
3134,22.97平方公里
3135,李東陽
3136,1919年
3137,[UNK]糯
3138,秒
3139,印度教
3140,第一座青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,20和21世紀
3148,武漢大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,柴油
3155,荷蘭
3156,導火線
3157,異裂
3158,卡爾施塔特
3159,阿拉伯字母
3160,一氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,[UNK]
3167,2008年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,荷蘭皇家研究所
3171,
3172,1739年
3173,民族文化多元化
3174,開槍射擊令
3175,
3176,商業上的活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,動物命名法
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,6世紀
3186,第一個階段
3187,塞爾維亞
3188,麗貝卡·布蘭克
3189,《義勇軍進行曲》
3190,太平洋戰爭
3191,公元前37年，扶餘王子朱蒙因與其他王子不和，逃離夫餘國到鴨綠江沿岸的卒本扶餘，建立高句麗。《續資治通鑑長編》卷323宋元豐五年二月
3192,同化政策
3193,莫敦梅
3194,北京
3195,1943年初
3196,威悉河文藝復興風格
3197,拉丁美洲國家
3198,15年
3199,古朝鮮准王
3200,俗世什一稅
3201,貨幣經濟影響
3202,后妃傳
3203,1949年
3204,曼努埃爾一世
3205,切羅基人
3206,31個
3207,1923年
3208,新北市立圖書館
3209,北竿島
3210,清太祖
3211,詹姆斯·史都華
3212,1235年
3213,輸電線路
3214,火力發電廠
3215,保加利亞分部
3216,2017年
3217,伊斯蘭哈里發軍隊
3218,新北市
3219,物理光學
3220,
3221,1929年
3222,400
3223,鱷魚
3224,2500米
3225,提出議案
3226,客車
3227,日本人鎮壓
3228,江北地區
3229,希臘文化
3230,19世紀
3231,粵菜
3232,匈奴人
3233,阿忽台
3234,倭國
3235,1949年
3236,976年
3237,會長
3238,美國國家稅務局
3239,昆明巫家壩國際機場
3240,日產汽車
3241,兩棲動物
3242,全國邊海防工作
3243,
3244,1955年
3245,馬爾吉特，並且收養了馬爾吉特的兩個孩子朱迪思和加布里埃爾。這兩個孩子之後都冠上了狄拉克的姓氏，其中加布里埃爾後來成為一位數學家。婚後馬爾吉特
3246,13世紀
3247,星系天文學
3248,麻省理工
3249,漢族
3250,24位市民代表，東區選區7席
3251,小高加索山脈
3252,全國經濟委員會
3253,軍事科研
3254,紀律檢查機關
3255,運糧困難，水軍遭遇風暴
3256,民主黨
3257,1636年四月
3258,求其放心
3259,進入膠著對峙狀態
3260,文化大革命
3261,公元第二世紀
3262,[UNK]-29轟炸機
3263,大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,2013年1月1日
3267,鄧小平
3268,民國39年
3269,華萊士
3270,燃燒
3271,亞洲金融風暴
3272,布爾什維克革命
3273,民國元年
3274,1909年
3275,1233年史彌遠死後
3276,
3277,卡佩爾戰爭
3278,
3279,教會法學
3280,維多利亞湖
3281,《天體運行論》納入《禁書目錄》
3282,馬英九
3283,說唱藝術暨表演藝術團隊
3284,朱文圭
3285,巴夏禮
3286,廣島市在戰後重建，新式現代建築林立。當時，幾位公民領袖與學者商議重建計劃。1949年，經市長濱井信三倡議，廣島市獲日本議會宣告為「和平都市」。所以，廣島市
3287,監理會
3288,毒品
3289,韓國
3290,醫療健康
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李[UNK]
3296,西伯利亞平原
3297,物權法
3298,馬林諾夫斯基
3299,英國
3300,元太祖
3301,南蠻校尉
3302,消極的制度
3303,
3304,參考一籃子貨幣，匯率
3305,1971年
3306,1282年
3307,噴射戰機主要是爭取速度上的優勢
3308,通用漢文
3309,塔雷什山脈，是厄爾布爾士山脈的西北部分。小高加索山脈和亞美尼亞高原
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,8市83町村
3317,佛蘭德
3318,路易·菲利普國王
3319,我們說相聲
3320,1913年
3321,1965年
3322,鐵
3323,伊斯蘭教法
3324,9世紀
3325,特別警察部隊
3326,蒙疆聯合自治政府
3327,獅子外型
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,電漿體。在經歷非常漫長的時間之後，白矮星最後會暗淡至成為黑矮星
3332,獅子派
3333,乾隆皇帝
3334,功利主義
3335,1998年
3336,西班牙
3337,朝鮮勞動黨中央軍事委員會、國防委員會、最高人民會議常任委員會決定，授予朝鮮人民軍
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟
3340,地中海
3341,1897年
3342,1980年5月4日
3343,朝鮮勞動黨的一次代表大會
3344,君士坦丁八世
3345,空氣汙染
3346,1949年
3347,岳飛
3348,劉牢之
3349,105
3350,佐世保漢堡
3351,五分之四
3352,上海江浙人
3353,民族主義復活
3354,德國
3355,現代漢語
3356,集安
3357,1970年
3358,化合價
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,內層的漿膜心包和外層
3364,低溫時凝固成為固體，氦是唯一的例外，常壓下在絕對零度
3365,遺傳物質
3366,進出口貿易
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,新化學合成法
3371,克勞德夏農
3372,印度國民軍
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,兩岸經濟合作架構協議
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,《續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,普洱市
3387,
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,英國的韋林花園都市。無論如何，這些都市只具有非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,
3395,模特兒
3396,1284年
3397,民國27年
3398,羅馬轉寫
3399,314.23萬
3400,2005年3月20日
3401,
3402,路易十四
3403,喬治•赫伯特•沃克•布希
3404,1936年
3405,繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,漢諾瓦的萊布尼茨圖書館珍藏著大約15000封萊布尼茨的親筆信件。這些信件2007年被列入了世界記憶遺產名錄。漢諾瓦
3409,性犯罪
3410,沖積作用
3411,田興水
3412,第二代
3413,黃大仙區
3414,文武皇帝
3415,1888年
3416,巴西爾二世
3417,元世祖至元十七年
3418,鋼鐵
3419,德川家康
3420,哈大客運專線
3421,中國民間藝術之鄉
3422,佛教
3423,恰克圖條約
3424,河川地下游則多有航行之利
3425,「1月6日獨裁
3426,聖凱薩琳教堂
3427,
3428,協助自殺
3429,東漢
3430,美國[UNK]電視台
3431,1985年
3432,7980年
3433,1991年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐
3438,中國國民黨政治
3439,天皇
3440,2014年
3441,抽鄉
3442,農村經濟建設
3443,十億位元組以上
3444,飛機
3445,1976年
3446,中國人
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,袁世凱
3452,景星殿；殿南兩側建築，東為藻韻樓，西為綺思樓。藻韻樓之東有補桐書屋和隨安室，乾隆時為書房，東北為待月軒和鏡光亭。綺思樓向西為長春書屋
3453,雨果
3454,鄧小平
3455,擇偶條件變得非常高，很多香港本土非逃港者的男性不少亦達不到香港女性非常高的擇偶條件
3456,克拉科夫
3457,民國4年12月25日
3458,西部片：《無敵連環槍》、《怒河》、《血泊飛車》、《遠鄉》、《聖戰家園蛇江》，在當時及現在的美國，都是膾炙人口的西部片
3459,雜交帶
3460,2000年代初期
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1954年
3465,12架
3466,廣西廣府人
3467,1897年
3468,中華人民共和國
3469,1992年
3470,元弘之亂
3471,完成了內部自治的體制
3472,倭王權
3473,中環
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,正拍擊球
3478,大爆炸理論
3479,新南威爾斯學校
3480,良好行為
3481,造田興水
3482,中華人民共和國
3483,朱棣
3484,49
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線類
3490,機場快線
3491,薩爾布呂肯地區
3492,明代醫學家吳有性的溫病學派著作《瘟疫論》，為中國最早有關傳染病研究
3493,歐洲
3494,古坡詩語
3495,威廉瓊斯
3496,出現在網魚他的書語的書寫證據之後的幾個世紀
3497,1974年
3498,馬祖列島
3499,交通部觀光局
3500,2000年
3501,燈塔
3502,燈塔
3503,緊急運輸
3504,兩小時
3505,
3506,馬祖福
3507,連江縣政府
3508,元宵節
3509,重陽節
3510,每年農曆九月初九重陽節
3511,馬住
3512,芙蓉酥
3513,
3514,觀光
3515,照明
3516,平原地形
3517,235歲
3518,網球
3519,體育運動
3520,網球
3521,主裁判
3522,主裁判
3523,主裁判
3524,大滿貫
3525,國家
3526,大滿貫
3527,西方式握拍
3528,西方式握拍
3529,半西方式握拍
3530,
3531,手掌
3532,下旋球
3533,讓對手來不及反應
3534,職業網球巡迴賽
3535,紅土
3536,一局比賽結束之後
3537,平局
3538,裁判應當和頭爆出本局比賽的比分
3539,四年
3540,2014年
3541,2014年
3542,27.828
3543,新北市
3544,新北市
3545,板橋車站
3546,板橋車站
3547,
3548,公共自行車租賃系統
3549,淡水
3550,新北市
3551,42.00[UNK]
3552,海洋音樂季是以芙蓉海水浴場
3553,新北市政府文化局
3554,2007年10月1日
3555,東北，北部，西北部君臨海，海岸線長達，120餘公里
3556,西北部
3557,新北市
3558,1/16
3559,
3560,琳娜
3561,基督教藝術
3562,耶穌基督
3563,le跟
3564,雅各
3565,約翰文書，爲約翰福音
3566,
3567,語言學
3568,約翰形狀很其他使徒行傳，他們很明顯的是一段虛構。所以他們甚至不會被放在被拒絕的著作目錄
3569,馬利亞
3570,
3571,聯邦制
3572,
3573,1997年
3574,2001年3月
3575,城市的地價
3576,今天
3577,防禦敵方清洗
3578,城市規劃
3579,空間規劃核心是土地的合理利用，中國的第一部現代城市規劃法，頒佈於民國時期，現在依然在臺灣地區
3580,韓修建性詳細規劃
3581,美軍基地
3582,郵件會先送到美國本土
3583,安東尼奧王牌特工第機場爲關島門戶。官道與美國本土間未有直飛航班，直飛智能到夏威夷檀香山
3584,規模有限
3585,安東尼奧王牌特工第機場
3586,2012年9月
3587,降落時撞擊米之三
3588,關島
3589,安納塔漢島
3590,安納塔漢島
3591,丘陵
3592,c
3593,東方
3594,混凝土結構
3595,哈爾斯山脈
3596,第三天
3597,聯邦德國總理
3598,糙米
3599,速食米
3600,儲蓄帶
3601,質量是太陽數倍的黃金，有着深入紅星內部的對流程，而非涉嫌在外面。較小的恆星像太陽
3602,白[UNK]紀
3603,三點系滅絕事件，結束於白[UNK]紀第三紀滅絕事件
3604,盤古大陸內部
3605,知識碳系晚期
3606,白[UNK]紀
3607,費力組織
3608,非營利組織
3609,非營利組織
3610,會員大會
3611,
3612,局部模特兒
3613,宣傳模特兒
3614,貴族
3615,音質貴族系統
3616,政客
3617,政治家
3618,政客
3619,617事件
3620,13日
3621,1961年10月
3622,年輕人
3623,1963年
3624,布拉格之春中就能通過華約將，捷克斯洛伐克走，改革扼殺在萌芽狀態。我想吃東北那邊，希望對社會主義進行更多的改革
3625,1971年4月10日
3626,1971年4月10日
3627,44年
3628,1989年
3629,第一條
3630,
3631,1949年
3632,1961年
3633,統一社會黨掌握，其對各崗位的幹部選拔政策，也具有重要的。其他政黨，或統一社會黨
3634,經濟體
3635,500席
3636,布拉格之春
3637,十佳心理折磨
3638,移民
3639,1990年
3640,蘇聯
3641,統一社會黨
3642,500元
3643,1985年
3644,社會主義
3645,劇院
3646,劇院
3647,1957年
3648,1888年
3649,人文學科
3650,天主教會和部分詛咒，拒絕與東德政權合作，並不認同馬克思主義學說，主教通常被食堂吸菸，密切監視。1945年，年後天主教
3651,1945年
3652,馬克思主義
3653,蘇聯
3654,司法，經濟
3655,金龍山
3656,釜山
3657,溫帶落葉闊葉林
3658,植被以溫帶落葉闊葉林
3659,大韓
3660,第二
3661,石油
3662,韓國
3663,韓國
3664,美國，日本
3665,2007年5月
3666,韓國科學技術研究院
3667,韓國
3668,蘇聯
3669,蘇聯
3670,儒教
3671,甲午戰爭
3672,韓國
3673,天地有形風水
3674,天地有形風水
3675,三國時期
3676,民間口頭傳說
3677,日本無條件投降
3678,韓國電影
3679,韓國實現民主化
3680,2000年
3681,2000年
3682,
3683,豬肉
3684,韓國
3685,乳全身益生菌
3686,韓國人在不同的季節也是用不同的泡菜。由於韓國
3687,韓式筷子
3688,韓國燒酒
3689,2790060
3690,2790060
3691,多倫多
3692,4月中旬
3693,27:3
3694,2038小時
3695,多倫多皮爾遜國際機場
3696,多倫多皮爾遜國際機場坐落多倫多市海面，西沙加市之間，是加拿大去，最繁忙的機場。此外，坐落於多倫多全島的比喻b小虎都很多次機場，也提供有限度的民航服務。安大略省有數條省級高速公路貫穿多倫多市，包括，400號省道，401號省道，404號省道，409號省道，427號，省道漢，伊利沙伯往後倒。當中401號省道
3697,多倫多足球俱樂部
